user_name,user_id,type,search_location
DaeGwang,6220334,User,korea
enswers,6220551,Organization,korea
seele,6223357,User,korea
Derrican,6221304,User,korea
hadonga,6219085,User,korea
Seseong-Jang,6219798,User,korea
daehwann,6229490,User,korea
uni2u,6227506,User,korea
i2801,6228160,User,korea
itconsultant,6227392,User,korea
ryonghwon,6227343,User,korea
naveenmah,6228598,User,korea
Genosis-Inc,6227849,Organization,korea
kimsw9599,6229603,User,korea
dlquddlf0426,6233551,User,korea
dracokr,6227747,User,korea
azthief,6235173,User,korea
mong87suk,6234666,User,korea
maracro,6237450,User,korea
chaeplin,6242157,User,korea
impelfin,6242182,User,korea
fan5ga,6240114,User,korea
remarkablesoft,6241203,User,korea
KirinAS,6240576,Organization,korea
realwakka,6241577,User,korea
kwangheum,6241343,User,korea
appetizermonster,6244462,User,korea
fresh502,6245233,User,korea
ip-k,6246288,User,korea
daniel1985,6244232,User,korea
papower1,6247953,User,korea
hjo6358,6243930,User,korea
na1999,6246447,User,korea
yuxyu,6244051,User,korea
include42,6245801,User,korea
WirelessLan,6249587,User,korea
mongsuk,6252776,User,korea
kgarnett715,6251024,User,korea
pimpsin,6250844,User,korea
jsmok1231,6251816,User,korea
debuggerD,6256827,User,korea
ruby-korea,6256967,Organization,korea
techhtml,6267393,User,korea
gunbaek,6265949,User,korea
susan-y,6263431,User,korea
maxyun,6263103,User,korea
blueasa,6263851,User,korea
ttlqudan,6268239,User,korea
shamesung,6269751,User,korea
plumberrycustom,6268244,User,korea
lead-coin,6270789,User,korea
nambin,6271475,User,korea
hsyis,6268705,User,korea
smkang65,6272766,User,korea
iamchiwon,6276689,User,korea
HakCheon,6275393,User,korea
wamufi,6276000,User,korea
ghks1353,6275109,User,korea
no01pm,6280846,User,korea
u2ware,6279347,Organization,korea
Lampardong,6279659,User,korea
healingnkrea,6279912,Organization,korea
Phonedolly,6287036,User,korea
ccckorea,6285860,User,korea
tkddn204,6284140,User,korea
oddconcepts,6284900,Organization,korea
koojh74,6286716,User,korea
jinkyukim,6286235,User,korea
csehydrogen,6292032,User,korea
unagi44,6291384,User,korea
mjy0503,6291397,User,korea
Axsusia,6290779,User,korea
anthonyahn,6291323,User,korea
GDG-Korea,6291571,Organization,korea
Justin-Choi,6291912,User,korea
aJihunJung,6290377,User,korea
agemor,6297755,User,korea
Rinirihiriro,6296785,User,korea
seokin,6295629,User,korea
tycheyoung,6295628,User,korea
narlamy,6297230,User,korea
Avantgarde95,6301066,User,korea
rudvlf0413,6302455,User,korea
k2sguard,6302286,User,korea
wemakeprice,6301121,User,korea
wykim,6302552,User,korea
RonyMin,6302807,User,korea
hnsnmn,6303698,User,korea
ScienceCentralTools,6300627,User,korea
KOFST,6300636,Organization,korea
ParkGwangBeom,6308328,User,korea
airtaxi,6309929,User,korea
mayaljh,6308111,User,korea
supernet29,6309823,User,korea
bytecodelab,6313114,Organization,korea
dwcheun,6307229,User,korea
SeonGyuHwang,6312109,User,korea
paleefly,6309694,User,korea
smlk,6310809,User,korea
fanyhong,6311696,User,korea
nocode2k,6309353,User,korea
cks3443,6318546,User,korea
saltdoll012,6315723,User,korea
bakytnur,6317006,User,korea
muabe,6322731,User,korea
hanc1208,6322585,User,korea
StomX,6322527,User,korea
yeonjukim,6327091,User,korea
ejungwoo,6327120,User,korea
ayyotrip,6327900,User,korea
vomvoru,6327830,User,korea
dj20131,6326361,User,korea
mingk24,6326830,User,korea
ITB-WEB,6328694,Organization,korea
graymax,6325789,User,korea
sungyoul,6328215,User,korea
hebel,6332570,User,korea
lordreign,6326987,User,korea
younatics,6335975,User,korea
henrychoi7,6342314,User,korea
mediafarms,6337713,User,korea
slaner,6336016,User,korea
TopCoderKZ,6343645,User,korea
SeungYup-Paek,6335904,User,korea
vlah,6344248,User,korea
kianpark,6340321,User,korea
LeeKyuHyuk,6347277,User,korea
gonapps,6345376,User,korea
23and,6349860,User,korea
sangdaekim,6344700,User,korea
kinoryu,6346553,User,korea
melampokr,6346589,User,korea
kcpark7576,6347349,User,korea
idilhaq,6358621,User,korea
bipark,6359012,User,korea
myeonghakim,6356123,User,korea
oopsmoon,6355248,User,korea
YooJaSung,6368241,User,korea
lezhork,6369270,User,korea
DoSeonLee,6366793,User,korea
netpple30,6366008,User,korea
jwko76,6367354,User,korea
JohnJeong123,6365280,User,korea
XeroNicHS,6376866,User,korea
KCCC,6373610,Organization,korea
museiren,6373539,User,korea
kandiconsulting,6381127,Organization,korea
kimkee,6386956,User,korea
eldkqmfhf123,6386021,User,korea
Julian-Choi,6385372,User,korea
kijouneli,6386983,User,korea
Jinsup,6387805,User,korea
cseteram,6398492,User,korea
genju83,6394694,User,korea
carly-lee,6396721,User,korea
yhbyhb,6398628,User,korea
dodev90,6397177,User,korea
y2kelvin,6396978,User,korea
dago1104,6400701,User,korea
neogeoss,6399561,User,korea
Waynecha,6398536,User,korea
al3xk1m,6395093,User,korea
fynsoft,6395435,User,korea
dev-cardoc,6396514,User,korea
ohsunghoon,6399209,User,korea
kimtonic,6406352,User,korea
Kwanil,6405497,User,korea
jwlee0208,6405206,User,korea
dyyeom,6406608,User,korea
NoahHahm,6405162,User,korea
lovia98,6405201,User,korea
DreamKnightKr,6415601,User,korea
panic910,6417552,User,korea
JoongHyunYun,6418775,User,korea
kinuz,6420191,User,korea
DeMake,6416877,Organization,korea
bublapse,6419420,User,korea
kskyul96,6415858,User,korea
young-gue-lee,6420103,User,korea
shumin215,6418373,User,korea
vmstatanalyzer,6419383,User,korea
DeMakeTobeCreative,6416871,User,korea
Wordfolio,6419137,Organization,korea
HaebinShin,6428529,User,korea
jjorae,6426851,User,korea
ryujaeseong,6425685,User,korea
hyunghunny,6426752,User,korea
leekunix,6426937,User,korea
wangsungoh,6425567,User,korea
dandyrilla,6425237,User,korea
pyeonzi20c,6426292,User,korea
textcube,6434470,User,korea
arahansa,6437210,User,korea
Malivuk,6439357,User,korea
khhan1993,6437355,User,korea
PilhwanKim,6437353,User,korea
eunckck,6435696,User,korea
pulmua,6435398,User,korea
acleds,6434254,User,korea
JimMellonKorea,6436860,User,korea
OpenCloudEngine,6434255,Organization,korea
ziung,6440793,User,korea
FreyYa,6441194,User,korea
yongseonlee,6442085,User,korea
algoldor,6443101,User,korea
dajeong,6442405,User,korea
tomxat7,6443095,User,korea
mrchlwjdgns,6447812,User,korea
deokgonkim,6446469,User,korea
golmae,6446967,User,korea
JungJaehyuk,6447409,User,korea
goilath,6451993,User,korea
lsm1987,6455972,User,korea
Vallista,6455767,User,korea
yhg8423,6459696,User,korea
limjungmok,6457186,User,korea
starrynice,6459367,User,korea
leejiho,6465832,User,korea
Yangyangii,6456004,User,korea
BurnzCorp,6461526,Organization,korea
Bttendance,6459968,Organization,korea
cra16,6456123,Organization,korea
zsaladin,6466389,User,korea
headshot0407,6467038,User,korea
neomtech,6472367,User,korea
HISONA,6466625,User,korea
taohammer,6470648,User,korea
instrio,6467930,User,korea
trainto,6468924,User,korea
jessie8021,6468203,User,korea
realdew,6470979,User,korea
Park-jihoon,6468469,User,korea
moKorean,6469001,User,korea
yongkucho,6476597,User,korea
HelloMocca,6482127,User,korea
hawk90,6481112,User,korea
wphestiraid,6476870,User,korea
hwkim0124,6479271,User,korea
wns1119,6480766,User,korea
furllsail,6478554,User,korea
JayParks,6487834,User,korea
dolhim,6487388,User,korea
sanjaykim,6487127,User,korea
Hikaeru,6487232,User,korea
sensekorea,6489646,User,korea
jeongjintae,6488538,User,korea
KimDongWan,6488542,User,korea
flexcode,6489855,User,korea
june0313,6488353,User,korea
parksaejune,6490689,User,korea
RapidWorkers,6492071,User,korea
flask-kr,6493126,Organization,korea
xosusk,6494655,User,korea
dizy64,6502353,User,korea
super-fishz,6498951,User,korea
junsoopark2000,6499637,User,korea
hobeyho,6498092,User,korea
NETFORCE2,6505968,User,korea
bmg0001,6503979,User,korea
protorenaissance,6505769,User,korea
ohyoungjooung2,6507533,User,korea
Jung-Hyuck,6505915,User,korea
jdy4730,6505114,User,korea
droidteam,6510036,User,korea
jack-jollygeeks,6516382,User,korea
moonseok,6510135,User,korea
JollyGeeks,6516388,Organization,korea
hongwonjun,6521335,User,korea
dokdocoin,6527822,User,korea
lunker,6520677,User,korea
zungmini,6525859,User,korea
jjangun,6520269,User,korea
Visionaries,6521302,User,korea
indipink,6519924,User,korea
dokdocoin-org,6527838,Organization,korea
ketchop,6522697,User,korea
chungryongPark,6534063,User,korea
ohsm88,6530813,User,korea
ourdigital,6537554,User,korea
sayingu,6534127,User,korea
haenaki,6537584,User,korea
yarmini,6544756,User,korea
dadachu,6555626,User,korea
dahnkim,6551848,User,korea
michael-her,6552896,User,korea
recisic,6560872,User,korea
Hanarin,6566972,User,korea
LEECHHE,6566240,User,korea
hyonzin,6567102,User,korea
aioie,6565192,User,korea
JongjooKim,6567870,User,korea
maxmin93,6571264,User,korea
Merak-Kim,6572032,User,korea
cgab-ncc,6572088,User,korea
maginga,6570877,User,korea
darrysea,6571074,User,korea
onjeong,6572954,User,korea
openit-git,6571482,Organization,korea
yeun,6580407,User,korea
jhlosin,6581448,User,korea
egaoneko,6583941,User,korea
springchoi,6580490,User,korea
devwit,6583918,User,korea
unohee,6588880,User,korea
younghoo88,6587661,User,korea
naver,6589568,Organization,korea
RedCarrotKR,6580671,User,korea
hcoolug,6581802,User,korea
idnstory,6580446,Organization,korea
kiseyob,6582393,User,korea
DawoonC,6591565,User,korea
alexpark07,6590527,User,korea
TheC92,6590166,User,korea
freebsdkorea,6590299,Organization,korea
qaupot,6592024,User,korea
jeongjoon,6592644,User,korea
dajulkkuya,6590513,User,korea
regenict,6592519,Organization,korea
Duruhalta,6594243,User,korea
ropik,6607778,User,korea
nekoromancer,6602760,User,korea
grampus,6601645,User,korea
brownstone,6604312,User,korea
cluno,6601984,User,korea
fsz596,6602288,User,korea
leeyebin,6602844,User,korea
hillkim7,6610026,User,korea
hancci,6605393,User,korea
vfitzjarrald,6601104,User,korea
yangheemin,6604380,User,korea
aabrohi,6608216,User,korea
mnpk,6612387,User,korea
relsanct,6612424,User,korea
ojh6t3k,6614843,User,korea
jiraknet,6612245,User,korea
Ji-hoon,6611105,User,korea
SSICharles,6611423,User,korea
initNirvana,6625053,User,korea
KENNYSOFT,6624567,User,korea
bingsoo,6622291,User,korea
chwnam,6630320,User,korea
magicianaos,6631032,User,korea
jjm3414,6629213,User,korea
kluster86,6631616,User,korea
codemasterjason,6628971,User,korea
doowool,6630514,User,korea
CodeGenerater,6629344,User,korea
jekkilekki,6644259,User,korea
jihyerish,6636090,User,korea
sinhwa2k,6637372,User,korea
RaymondKim,6644313,User,korea
Aryz,6634737,User,korea
isangyoon,6637125,User,korea
zatou,6636156,User,korea
gurungun,6635089,User,korea
eowns9753,6636547,User,korea
Justin-YG,6640825,User,korea
gpakorea,6644270,Organization,korea
comomind,6634825,User,korea
sung-ugje,6638298,User,korea
hoonmin,6647742,User,korea
xkdnyan,6651740,User,korea
JudeLee19,6652613,User,korea
kakaotrack,6650582,Organization,korea
bcomingj,6659653,User,korea
serialkk,6657615,User,korea
sana1691,6657853,User,korea
kkak10,6657724,User,korea
kclee85,6660091,User,korea
jb-,6662599,User,korea
leeminyong,6670496,User,korea
webpeace,6669050,User,korea
livesam,6669856,User,korea
worthourwhile,6667844,Organization,korea
ITFarmPoject,6672797,Organization,korea
fingeredman,6668535,User,korea
shobhitsingh,6667728,User,korea
visualfix,6672323,User,korea
galsang,6680061,User,korea
chanyoung,6683987,User,korea
sugiii,6678034,User,korea
kwansup,6680934,User,korea
ainsuotain,6680612,User,korea
yamoo9-Lab,6681257,Organization,korea
woodzin,6680660,User,korea
jumpingnuts,6679578,Organization,korea
wonook,6691311,User,korea
neogures,6687193,User,korea
jmkong,6689352,User,korea
Gnob,6696902,User,korea
quincykt,6695143,User,korea
taboit,6696547,User,korea
sinwoobang,6701124,User,korea
NickDamiano,6709757,User,korea
Flaplim,6704921,User,korea
makman7,6708048,User,korea
yunraekim,6709403,User,korea
thecheatcorp,6702179,User,korea
chilicookie,6701940,User,korea
koodory,6711578,User,korea
brandheavies,6713694,User,korea
hyungsee,6712437,User,korea
Hasoo,6711227,User,korea
seungyongshim,6711748,User,korea
Dookong,6710663,User,korea
coonta,6712545,User,korea
SemteulGaram,6727533,User,korea
grepsean,6727473,User,korea
kdaekyong,6724363,User,korea
nginxkorea,6728291,Organization,korea
hippodog,6722417,User,korea
SteveOh2000,6724020,User,korea
Prokuma,6737884,User,korea
wooks123kr,6734410,User,korea
sangrokhan,6736641,User,korea
haebi,6742929,User,korea
TeamXris,6734341,Organization,korea
jdelezenne,6751063,User,korea
hanj99,6747750,User,korea
BTNcafeAdmin,6749272,User,korea
icecello,6744719,User,korea
tuttelikz,6753761,User,korea
js-jung,6757945,User,korea
BbolroC,6759608,User,korea
SungjunPark,6753049,User,korea
dhna,6761821,User,korea
bicme,6763793,User,korea
goohanjun,6765912,User,korea
heejongahn,6768840,User,korea
nam921,6768761,User,korea
kihoonkim,6771331,User,korea
jhnaldo,6766660,User,korea
Minsub,6766924,User,korea
chondev,6776954,User,korea
sungtaek,6766582,User,korea
MoonJongMin,6776777,User,korea
ksug,6766775,Organization,korea
studyjs,6773214,Organization,korea
keumryul,6766380,User,korea
papyelt,6768718,User,korea
avalon4637,6769978,User,korea
heejunghwang,6778562,User,korea
JeongHwanMun,6779228,User,korea
haneulcho,6778121,User,korea
bandabi,6777301,User,korea
binerdd,6781350,User,korea
Maeng,6777975,User,korea
GarciaNam,6781267,User,korea
gunlee01,6788732,User,korea
Byeol,6793737,User,korea
PJRuiz,6797008,User,korea
monorisk,6793214,User,korea
InnoPost,6791251,Organization,korea
H0t5auce,6789277,User,korea
sirojiddin87,6791803,User,korea
Olvimama,6791790,User,korea
songsangsu,6793429,User,korea
penpen787,6799558,User,korea
zhenos,6801580,User,korea
simwujin,6800475,User,korea
www313cokr,6800921,User,korea
ka7713,6803893,User,korea
kally81,6801353,User,korea
HyupKo,6800844,User,korea
jeffreyshin,6800894,User,korea
obiwan-1,6817329,User,korea
berryzed,6817393,User,korea
sbmoon,6812506,User,korea
yanolja,6812352,Organization,korea
ilovedata,6812612,User,korea
minjulee,6811404,User,korea
howlingproject,6822637,Organization,korea
imgugler,6824688,User,korea
phwang1230,6824826,User,korea
chem0614,6824016,User,korea
jamesmartinduffy,6828427,User,korea
adisonjames,6829451,User,korea
gentlejo,6839680,User,korea
githubjason,6836647,User,korea
kyewon2,6843199,User,korea
yjn870,6835037,User,korea
wooojin,6838965,User,korea
alexhander,6836969,User,korea
mayona,6834889,User,korea
casualsteps,6834914,Organization,korea
e2xist,6836870,User,korea
whdgmawkd,6850405,User,korea
ktahn,6849566,User,korea
luckybomb,6845515,User,korea
YeeChanKo,6848105,User,korea
humansoft,6850512,User,korea
DavidJang,6851000,User,korea
mcognetta,6856636,User,korea
Woojoong,6862205,User,korea
kaymix,6858590,User,korea
nathan2ya,6856887,User,korea
Pyoungon,6858657,User,korea
KimDahye,6873655,User,korea
tonton217,6868107,User,korea
luvgaram,6868989,User,korea
tadaktadak,6869750,Organization,korea
jung-hunsoo,6870447,User,korea
lch8958,6873858,Organization,korea
bn0727,6873836,User,korea
yhyoon,6869631,User,korea
Nalrarang,6869489,User,korea
Joel-Park,6873475,User,korea
YoonsungNam,6872616,User,korea
sweetest,6868049,User,korea
ddahh,6869743,User,korea
junpapa,6871930,User,korea
tonandr,6869747,User,korea
Gr390ry,6868190,User,korea
zapati,6870039,User,korea
goddes4,6884561,User,korea
movingmt-tdd,6884033,User,korea
dahyun-yoon,6879490,User,korea
korbitdev,6882697,Organization,korea
himmmana,6879360,User,korea
storysii,6880026,User,korea
magarage,6888842,User,korea
YoungBongLim,6890900,User,korea
ljhoo7,6896007,User,korea
softlinecode,6896851,User,korea
unamed122,6897470,User,korea
godardth,6898395,User,korea
kukdh1,6904750,User,korea
drcarter,6903345,User,korea
rlawldhsk,6902297,User,korea
mulovad,6902934,User,korea
soohunham,6903082,User,korea
jwlee98,6903812,User,korea
do8848,6902529,User,korea
zzimdak,6903688,User,korea
NF-debugger,6904363,User,korea
hoonkim,6915098,User,korea
jETA-Kor,6915211,User,korea
Party4Bread,6923985,User,korea
cnabro,6916639,User,korea
jiyonghong,6914461,User,korea
zerofunc,6914456,User,korea
KhnoKim,6915260,User,korea
jazzini,6913900,User,korea
xsuntel,6921151,User,korea
holyzard,6914111,User,korea
jennyfather,6915785,User,korea
multikty,6916452,User,korea
seanexplode,6919083,User,korea
ChangUkJe,6916677,User,korea
MyMusicTaste,6915242,Organization,korea
DohanKim,6930365,User,korea
eznzel,6924383,User,korea
HyunSeob,6940487,User,korea
L7D,6937608,User,korea
freepsw,6940474,User,korea
BlessingDev,6939720,User,korea
sunguard,6940553,User,korea
Corcow,6938292,User,korea
Dogdriip,6940439,User,korea
ghost9087,6937551,User,korea
sphongpntbiz,6936321,User,korea
youngwonseo,6938268,User,korea
felixshin8,6937443,User,korea
SidneyKim,6936069,User,korea
kokori,6940647,User,korea
bckim92,6949363,User,korea
Hongchae,6946586,User,korea
seohyo,6946696,User,korea
rageworx,6948225,User,korea
dhparkz,6950326,User,korea
Saanglao,6947781,User,korea
shkwak4,6946981,User,korea
ckbang,6947479,User,korea
mwbyeon,6959765,User,korea
sglfdev,6960131,Organization,korea
Swizzlefm,6958176,Organization,korea
